Nagin defended his plan to return up to 180,000 people to the city within a week and a half despite concerns about the short supply of drinking water and heavily polluted floodwaters.,Thousands of people are expected to return to New Orleans this week as areas of the city are opened up to residents. ,NO
A Miami International Airport concourse was evacuated for three hours Wednesday after a pepper spray can discharged causing 43 people to suffer respiratory distress.,An Airport concourse was evacuated Wednesday after people began having trouble breathing.,YES
The focus on the engines and the fuel stems from the pilot's radio call shortly before the crash.,The pilot had been attempting an emergency landing after both engines failed.,UNKNOWN
A place of sorrow after Pope John Paul II died became a place of celebration as Roman Catholic faithful gathered in downtown Chicago to mark the installation of new Pope Benedict XVI.,Pope John Paul II died.,YES
Shiite and Kurdish political leaders continued talks on Monday on forming a new government saying they expected a full cabinet to be announced within a day or two.,US officials are concerned by the political vacuum and fear that it is feeding sectarian tensions correspondents say.,UNKNOWN
Thousands of Shiite Muslims rallied Friday in the southern city of Basra to show support for Iraq's new constitution and the Shiite-dominated government. ,Thousands of Shias have marched in the southern Iraqi city of Basra to back the new constitution. ,YES
Dr. David Nabarro of the World Health Organization said a pandemic could come at any time and claim anywhere between 5 million and 150 million lives depending on the world's response to bird flu.,The World Health Organization moved Friday to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia could kill as many as 150 million people.,UNKNOWN
American illusionist James Randi offered $1m to anyone able to prove under observed conditions in a laboratory that homeopathic remedies can really cure people.,Illusionist James Randi offered a million dollars to anyone able to prove that homeopathy cures.,YES
The 84-year-old pope was wheeled to a hospital window and blessed the crowd by making the sign of the cross in clear gestures as a Vatican photographer snapped pictures.,The pope made the sign of the cross. ,YES
Nike Inc. said Monday that its first-quarter profit grew 32 percent as the world's largest sneaker and athletic apparel company posted broad gains in sales and orders.,Nike said orders for footwear and apparel for delivery totaled $4.9 billion including a 12 percent increase in U.S. orders.,UNKNOWN
The latest file-sharing service trying to go legit in a bid to avoid an expensive and dragged-out court battle is Grokster Ltd. according to a report published in The Wall Street Journal on Monday. ,File-sharing service Grokster is in talks to be acquired by Mashboxx which is attempting to establish a legal peer-to-peer music company.,UNKNOWN
Some observers say the partnership between Google and NASA Ames could create a new hub of technological innovation in Silicon Valley an area gutted by the technology bust.,Google's blockbuster partnership with NASA Ames Research Center is leaving local officials environmentalists and Silicon Valley landlords feeling left out of the party.,UNKNOWN
According to Professor Matthias Egger from the University of Berne and Swiss colleagues from Zurich University and a UK team at the University of Bristol homeopathy has no such evidence.,Matthias Egger MD director of the department of social and preventive medicine (ISPM) at the University of Berne Switzerland led the study.,UNKNOWN
Sheehan whose 24-year-old son Casey died last year in Iraq started her antiwar demonstration along the roadside in Crawford Texas on Aug. 6 demanding to meet with the president.,Ms. Sheehan whose son was killed last year in an attack in Iraq left her camp Thursday for Los Angeles to be with her mother Shirley Miller who suffered a stroke.,UNKNOWN
The Bills will announce the release of  12-year veteran Drew Bledsoe on Wednesday afternoon leaving J.P. Losman as the No. 1 QB.,The Bills announced that they will release the 33-year-old Bledsoe.,UNKNOWN
The soldiers who were said to have been wearing Arab headdress were accused of firing at Iraqi police when stopped at a road block.   ,The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols. ,UNKNOWN
Personal computer maker Gateway Inc. on Monday lowered its 2005 revenue and earnings forecast sending its shares plunging 11 percent as pricing in the industry became increasingly cut-throat.,Gateway lowered its sales and earnings guidance for the year.,YES
Investigators in Venezuela have been combing the grisly wreck of a Colombian plane which crashed on Tuesday killing all 160 people on board.,A chartered jet filled with tourists returning home to the French Caribbean island of Martinique crashed Tuesday in Venezuela killing all 160 people on board.,UNKNOWN
Experts say that Mr. Abbas will need that big win to show that he has the support of most Palestinian people in order to push through his aims of peace talks with Israel.,Analysts had said that Mr. Abbas needed a large margin of victory in order to push his agenda of peace talks with Israel.,YES
Despite CNOOC's all-cash bid Unocal said its recommendation to shareholders in favor of the $16.4 billion offer of cash and stock from Chevron remains in effect.,Unocal said it would evaluate the CNOOC offer. ,UNKNOWN
Basque separatist party Batasuna is widely regarded as the political wing of the Basque paramilitary group ETA - a linkage it denies.,Batasuna denies it is the political wing of ETA.,YES
